timestamp,dataset,rank1,mAP,loss
2025-07-27 15:54:06,0,0.3500,0.3130,0.0000
2025-07-27 15:56:30,0,0.6000,0.4770,0.0000
2025-07-27 15:58:12,0,0.9000,0.6794,0.0000
2025-07-27 15:59:53,0,0.8500,0.7179,0.0000
2025-07-27 16:01:32,0,0.9000,0.7717,0.0000
2025-07-27 16:03:12,0,0.9000,0.7991,0.0000
2025-07-27 16:04:53,0,0.9500,0.8075,0.0000
2025-07-27 16:06:35,0,0.9000,0.8175,0.0000
2025-07-27 16:08:17,0,0.9500,0.8311,0.0000
2025-07-27 16:09:56,0,0.9000,0.8247,0.0000
2025-07-27 16:11:35,0,0.9000,0.8371,0.0000
