client,round,loss
1,0,1.676
1,1,0.738
1,2,0.469
1,3,0.304
1,4,0.225
1,5,0.155
1,6,0.136
1,7,0.097
1,8,0.082
1,9,0.077
1,10,0.064
1,11,0.065
1,12,0.049
1,13,0.043
1,14,0.044
1,15,0.038
1,16,0.038
1,17,0.04
1,18,0.037
1,19,0.037
1,20,0.036
1,21,0.035
1,22,0.034
1,23,0.032
1,24,0.035
1,25,0.032
1,26,0.031
1,27,0.029
1,28,0.027
1,29,0.035
1,30,0.025
1,31,0.028
1,32,0.029
1,33,0.026
1,34,0.024
1,35,0.027
1,36,0.024
1,37,0.023
1,38,0.023
1,39,0.023
1,40,0.025
1,41,0.023
1,42,0.024
1,43,0.027
1,44,0.024
1,45,0.023
1,46,0.027
1,47,0.026
1,48,0.024
1,49,0.023
