client,round,loss
1,0,2.079
1,1,5.978
1,2,5.445
1,3,4.342
1,4,3.998
1,5,3.402
1,6,3.704
1,7,3.243
1,8,3.211
1,9,3.253
1,10,3.203
1,11,3.426
1,12,3.288
1,13,2.944
1,14,2.911
1,15,2.852
1,16,2.896
1,17,2.947
1,18,2.703
1,19,2.824
1,20,2.875
1,21,2.879
1,22,2.682
1,23,2.691
1,24,2.601
1,25,2.627
1,26,2.641
1,27,2.62
1,28,2.578
1,29,2.504
1,30,2.457
1,31,2.517
1,32,2.405
1,33,2.408
1,34,2.466
1,35,2.366
1,36,2.331
1,37,2.534
1,38,2.39
1,39,2.471
1,40,2.645
1,41,2.571
1,42,2.256
1,43,2.302
1,44,2.19
1,45,2.246
1,46,2.274
1,47,2.307
1,48,2.326
1,49,2.325
1,50,2.48
1,51,2.275
1,52,2.369
1,53,2.193
1,54,2.598
1,55,2.158
1,56,2.426
1,57,2.322
1,58,2.151
1,59,2.102
1,60,2.141
1,61,2.164
1,62,2.093
1,63,1.998
1,64,2.177
1,65,2.099
1,66,2.038
1,67,2.009
1,68,1.954
1,69,2.017
1,70,2.09
1,71,1.997
1,72,1.997
1,73,1.938
1,74,1.907
1,75,2.146
1,76,2.006
1,77,1.884
1,78,1.976
1,79,1.903
1,80,2.033
1,81,1.852
1,82,1.886
1,83,1.917
1,84,2.049
1,85,1.873
1,86,1.858
1,87,1.789
1,88,1.804
1,89,1.785
1,90,1.732
1,91,1.756
1,92,1.802
1,93,1.772
1,94,1.737
1,95,1.836
1,96,1.654
1,97,1.655
1,98,1.681
1,99,1.693
