cosine_sim,student_norm,teacher_norm
0.8733,28.7653,24.8190
0.8700,29.0174,28.5792
0.8760,28.6638,23.7112
0.8922,28.6912,25.6247
0.5831,28.2363,18.7905
0.5827,28.2361,17.7522
0.5924,28.0573,17.9900
0.5904,27.9028,18.1798
0.5772,27.7476,16.4628
0.5590,28.0254,16.6401
0.5736,28.0067,16.8204
0.5898,27.6945,17.2116
0.5362,27.8453,17.9078
0.5389,27.8876,17.4155
0.5705,27.4768,17.6194
0.5650,27.5727,17.9784
0.6043,27.4421,18.7501
0.6277,27.5009,18.9698
0.6227,27.4847,19.0548
0.6193,27.4164,18.6766
0.5685,27.1647,18.9815
0.5771,27.0606,18.4182
0.5724,26.9551,17.8475
0.5918,26.5566,18.3477
0.6151,26.8002,19.8974
0.5674,26.7405,18.7109
0.5859,26.6594,19.3781
0.6084,26.5012,19.6786
0.6576,26.7590,21.1138
0.6456,26.7950,21.3168
0.6344,26.5335,18.9891
0.6510,26.2085,19.9131
0.6702,26.4637,19.0859
0.6825,26.5430,20.4283
0.6839,26.1904,19.2565
0.6686,26.3736,18.8107
0.6109,26.3081,17.8420
0.6153,25.9525,17.4946
0.6263,25.9782,17.5514
0.6162,25.8302,17.5210
0.6590,25.9000,20.2021
0.6601,25.8818,19.4041
0.6770,25.8426,20.3038
0.6668,25.5367,19.7475
0.6835,25.6267,20.7433
0.6742,25.4169,20.4538
0.6715,25.4240,20.3706
0.6760,25.5295,21.7757
0.7243,25.5219,22.4191
0.7402,25.4784,22.3107
0.7608,25.1664,23.5986
0.7406,24.9923,22.5709
0.7191,25.2855,25.2032
0.7216,25.0231,24.5040
0.7141,25.4370,24.4784
0.7194,25.2052,23.6546
0.7758,25.2233,25.6907
0.7479,25.1359,26.7451
0.7805,25.2083,25.4890
0.7833,24.9064,26.0795
0.7836,24.9771,23.5069
0.7949,24.8834,23.8087
0.7968,24.9549,25.0282
0.8056,24.8644,24.3956
0.8557,24.7427,24.5879
0.8805,24.9561,25.6112
0.8648,24.9227,25.0375
0.8648,24.3814,24.9733
0.8376,24.6448,25.3448
0.8253,24.3262,22.9835
0.8361,24.3887,23.1588
0.8368,24.0815,22.8949
0.8669,24.2245,22.4954
0.8624,23.8691,22.0225
0.8741,24.2390,23.2981
0.8867,24.1433,22.7823
0.8339,24.0672,21.3893
0.8293,23.8915,21.2426
0.8244,24.1254,21.5756
0.8391,24.0979,21.7503
0.8327,23.9028,22.1856
0.8437,24.2031,22.9312
0.8393,23.9527,22.0774
0.8427,24.2043,23.6018
0.7958,23.8974,21.4716
0.8106,23.8845,21.8766
0.8155,23.9325,22.0398
0.8003,23.8378,21.3798
0.8073,24.1275,23.4587
0.8083,23.9923,22.4291
0.7954,24.0548,23.0329
0.8150,23.6470,23.5125
0.7978,23.7893,22.8509
0.8119,23.9146,21.5587
0.8087,23.8273,22.5165
0.8200,23.8745,22.8507
0.8015,24.0210,23.6474
0.7984,23.8074,22.1885
0.8185,23.8536,22.1207
0.8113,23.7077,22.5162
0.8369,23.6085,20.9710
0.8187,23.6124,20.0804
0.8199,23.5556,20.8940
0.8267,23.5262,20.6298
0.8350,23.7170,20.8061
0.8317,23.4398,20.6528
0.8271,23.5253,20.8813
0.8409,23.5586,20.8366
0.8248,23.7471,21.2621
0.8324,23.6078,21.4447
0.8411,23.5080,21.6310
0.8348,23.7357,20.8953
0.8697,23.3942,21.1093
0.8555,23.2788,20.4073
0.8382,23.5397,20.2088
0.8546,23.5081,21.2339
0.8533,23.1631,20.7502
0.8452,23.2637,21.2571
0.8522,23.5940,21.3874
0.8595,23.2937,21.1192
0.8749,23.4742,22.6639
0.8927,23.2371,22.3278
0.8883,23.2230,21.8372
0.8891,23.3131,22.8145
0.8593,23.3667,22.9391
0.8664,23.0615,22.4032
0.8610,23.4320,23.1319
0.8682,22.9968,22.8436
0.8717,23.2556,22.2957
0.8795,23.4206,22.8764
0.8729,23.2040,22.4067
0.8803,23.1460,22.0980
0.8638,23.3098,23.5658
0.8785,23.1636,23.3449
0.8794,23.3899,23.3702
0.8697,23.2482,23.2488
0.8980,23.2146,23.3867
0.8985,22.9755,23.9058
0.8993,23.2711,23.9119
0.8949,23.1205,24.3480
0.8728,23.1335,23.6104
0.8805,23.1335,23.1215
