cosine_sim,student_norm,teacher_norm
0.8823,29.0904,26.1105
0.8957,28.8276,26.0496
0.9307,29.3908,30.2503
0.9135,29.2939,27.0272
0.9126,29.4073,26.7417
0.9227,29.4658,28.4776
0.9368,29.4145,30.8369
0.9373,29.3400,29.3945
0.9404,29.3751,28.4865
0.9410,29.5221,28.7792
0.9381,29.5117,29.0382
0.9361,29.4000,29.2776
0.9333,29.4406,28.7860
0.8885,29.3996,29.3515
0.9187,29.3995,29.6069
0.9172,29.3868,28.8801
0.8991,29.3031,27.7204
0.9345,29.2934,29.7706
0.9086,29.2617,29.7203
0.8877,29.3063,29.7240
0.9304,29.4607,27.9720
0.9400,29.4987,28.9535
0.9281,29.2545,27.6552
0.9470,29.3949,28.8616
0.9297,29.3087,28.7672
0.9527,29.2223,27.8425
0.9461,29.2715,28.1575
0.8933,29.2702,28.6715
0.8925,29.2415,28.5252
0.9115,29.1791,28.8107
0.9614,29.3111,29.2589
0.9410,29.2460,27.7680
0.9181,29.3627,28.0732
0.9056,29.2149,28.7887
0.8907,29.1965,28.8467
0.9159,29.3367,28.6447
0.9218,29.1429,28.6376
0.9175,29.2904,28.6295
