timestamp,dataset,rank1,rank5,mAP
2025-07-14 19:09:48,client_1,0.6154,0.4964
2025-07-14 20:09:23,client_1,0.6538,0.5369
2025-07-14 21:01:31,client_1,0.6154,0.5257
