timestamp,dataset,rank1,mAP,loss
2025-07-29 20:17:40,4,0.5714,0.3653,0.0000
2025-07-29 20:19:36,4,0.5000,0.3274,0.0000
2025-07-29 20:23:34,4,0.4286,0.3036,0.0000
2025-07-29 20:27:00,4,0.4286,0.2994,0.0000
2025-07-29 20:29:48,4,0.4286,0.2995,0.0000
2025-07-29 20:33:23,4,0.2857,0.3144,0.0000
2025-07-29 20:40:09,4,0.4286,0.3473,0.0000
2025-07-29 20:43:29,4,0.6429,0.4303,0.0000
2025-07-29 20:46:45,4,0.5000,0.3819,0.0000
2025-07-29 20:49:57,4,0.6429,0.4553,0.0000
2025-07-29 20:53:29,4,0.6429,0.4744,0.0000
