cosine_sim,student_norm,teacher_norm
0.8947,28.7927,26.7468
0.8967,28.8045,28.3551
0.8857,28.5059,26.8200
0.8564,28.2679,26.6445
0.8757,28.2028,28.8072
0.8989,28.6877,27.7796
0.8604,28.8001,25.1656
0.8768,28.4564,27.9852
0.8901,28.4999,27.6968
0.8885,28.8178,28.4028
0.8802,28.9158,29.9946
0.9022,28.5808,27.8825
0.9047,28.7844,28.7813
0.8833,28.3197,27.4673
0.9003,28.4190,28.0126
0.8776,28.0375,29.2976
0.8750,28.4978,26.8244
0.8875,28.1995,28.4028
0.9196,28.5824,28.3473
0.9060,28.2549,29.2443
0.9152,28.4169,26.4225
0.9079,28.3589,27.7852
0.9197,28.5327,27.4400
0.8912,28.1109,27.7908
0.9112,28.7420,27.3682
0.9087,28.8347,29.4602
0.8739,28.3528,25.4905
0.9014,28.6877,27.1454
0.9081,28.4107,27.5377
0.9160,28.6188,29.6862
0.9102,28.6067,26.1933
0.9021,28.2486,28.1068
0.8911,28.3136,28.5322
0.9227,28.6834,28.2489
0.8782,28.6089,29.9489
0.9070,28.3287,30.1059
0.9087,28.6114,28.6233
0.9095,28.7697,29.5430
0.8610,28.4258,30.5378
0.8689,28.3408,30.0839
0.8818,28.6569,29.9175
0.8858,28.3584,32.2101
0.8756,28.3474,31.1351
0.8742,28.8034,32.1511
0.9016,28.4240,29.9317
0.8692,28.2717,30.5731
0.8877,28.8870,33.0368
0.8630,28.5127,30.3883
0.8811,28.5549,30.6080
0.8777,28.3304,32.1884
0.8842,28.5410,31.1814
0.8488,28.3009,33.2060
0.9146,28.7112,30.5139
0.9023,28.5791,32.8297
0.8994,28.8849,31.4558
0.8794,28.1446,28.4405
0.8789,28.4493,30.7878
0.8718,28.4072,31.1282
0.9161,28.2067,30.9790
0.9046,28.4324,32.5683
0.8719,28.0405,31.0800
0.8911,27.9802,29.3786
0.9137,28.3409,31.9834
0.8776,28.4385,28.4141
0.9064,28.4801,32.3858
0.9081,27.9552,31.3947
0.9110,28.5656,30.8016
0.9020,28.5182,32.5916
0.9052,28.3793,31.7334
0.8792,28.5470,31.3622
0.8853,28.6112,31.9744
0.9009,28.3443,30.6077
0.9137,28.4483,30.4703
0.8986,28.6850,30.2007
0.9217,28.5941,32.7740
0.8830,28.5061,30.5949
0.9042,28.2847,31.8320
0.9176,28.6140,32.2299
0.8217,28.3731,33.7189
0.8109,28.1971,32.0069
0.8337,28.4096,33.2986
0.7975,28.0610,32.9773
0.8077,28.4853,33.4418
0.8197,28.1000,33.8742
0.8037,28.4253,34.3863
0.8356,28.6749,38.1584
0.8261,28.4814,33.0472
0.8254,28.5448,35.3218
0.8132,28.2663,35.2671
0.8197,28.4126,34.9024
0.8360,28.4511,34.1323
0.8186,28.5779,34.0802
0.8071,28.4881,34.1942
0.8353,28.1903,34.4827
0.8454,28.7697,35.8691
0.8196,28.8432,33.4970
0.7946,28.1564,33.6868
0.8297,28.1344,32.8803
0.7637,28.1108,33.9222
0.8258,28.5900,34.7763
0.8026,28.0826,34.5090
0.8178,28.4268,34.7138
0.8344,28.4517,33.5843
0.7928,28.0865,34.2096
0.7830,28.2102,34.1585
0.7625,27.9630,34.2050
0.7883,28.0024,34.4479
0.7992,28.1969,33.4642
0.8037,28.3905,33.9988
0.7987,28.1905,33.5002
0.8075,28.4925,35.3160
0.8367,28.6303,34.0365
0.8005,28.1546,33.3009
0.7898,28.5271,34.3890
0.7892,28.3449,32.5154
0.8138,28.5587,35.3435
0.7998,28.2125,34.5162
0.7830,27.7369,32.4545
0.6227,28.2124,36.8386
0.6488,28.4093,36.4173
0.6263,27.8940,33.8764
0.6482,28.1108,36.9450
0.6417,28.3972,38.5015
0.6335,28.0924,35.8127
0.6160,27.5181,37.3146
0.6503,28.2795,36.1595
0.6491,28.3969,36.1486
0.6128,28.2691,38.5822
0.6185,28.0423,33.2886
0.6220,28.3818,32.9207
0.6255,27.9557,36.7171
0.6437,27.9052,34.5913
0.6468,28.4337,40.1127
0.6303,27.9980,35.9235
0.6537,28.0327,35.3040
0.6172,28.0912,38.7616
0.6123,28.0989,37.4894
0.6345,28.2271,34.9250
0.7384,28.1274,35.4117
0.7731,28.0123,35.5873
0.7251,28.0511,34.2703
0.7477,28.1853,35.1601
0.7144,27.9232,33.8521
0.7299,27.8375,34.7861
0.7271,28.0115,33.2498
0.7263,27.5775,36.2998
0.7562,28.1540,34.9972
0.7774,28.1822,33.8833
0.7604,27.7686,35.1523
0.7372,28.0866,33.9638
0.7585,27.8624,33.4813
0.7600,28.0834,31.6640
0.7630,28.1146,33.2234
0.7832,27.7852,36.3349
0.7587,28.1446,31.4498
0.7495,27.9161,34.5907
0.7613,27.8703,32.6500
0.7562,28.1004,32.6024
0.7461,27.8123,32.0569
0.7562,28.0584,35.2067
0.7459,28.0597,34.5549
0.7444,27.6662,32.8976
0.7689,28.4727,35.9255
0.7361,27.9457,33.9005
0.7685,27.7246,34.3870
0.7254,27.9099,34.9487
0.7776,27.8943,34.1583
0.7460,27.6221,35.0619
0.7673,27.8068,32.0418
0.7807,28.1254,33.0396
0.7686,27.8001,34.2916
0.7835,27.9693,35.6361
0.7588,27.7881,33.1328
0.7961,28.0480,35.1888
0.7491,27.7933,37.0318
0.7860,27.7892,32.6403
0.7876,28.1353,36.0230
0.7594,27.6105,33.6727
0.8163,27.8729,33.6804
0.8266,27.7784,31.0898
0.8389,28.0832,31.5749
0.8348,27.1944,31.1757
0.8481,27.5922,33.0342
0.8458,28.0696,31.1612
0.8334,27.6761,32.7858
0.8317,27.5937,30.9968
0.8547,27.9300,32.3585
0.8476,27.7872,30.9496
0.8437,27.7932,33.0300
0.8301,27.9103,33.7634
0.8535,27.8673,33.5231
0.8486,27.5318,32.4995
0.8342,27.5420,32.9975
0.8444,27.9099,32.8009
0.8291,27.7782,32.4952
0.8373,27.6388,31.9650
0.8566,27.7287,32.4094
0.8297,27.7667,31.0219
0.8863,27.4030,31.9196
0.8696,27.9313,32.9518
0.8361,27.7158,31.7797
0.8671,28.0543,30.0720
0.8713,27.4971,31.2900
0.8754,27.9489,31.8302
0.8808,28.2340,33.1612
0.8798,27.6073,31.6152
0.8515,27.6430,31.3065
0.8774,27.6292,34.1954
0.8756,27.6254,31.4623
0.8770,27.7118,32.1174
0.8684,27.5424,33.7658
0.9075,27.7324,30.9936
0.8874,28.1433,32.8642
0.8533,27.7535,33.0266
0.8704,27.6657,30.5804
0.8595,27.8085,31.2754
0.8758,27.7128,32.9682
0.8748,27.7857,32.7857
0.9052,27.6878,30.5594
0.9037,27.8234,29.8557
0.9046,27.5912,29.4692
0.9229,27.7523,30.1184
0.9086,27.8807,29.2395
0.8965,27.9956,31.3873
0.8962,27.7208,27.1450
0.9014,27.9199,30.0694
0.9170,27.6215,28.4596
0.8921,27.4289,30.1455
0.9014,27.4367,29.2783
0.8991,27.2922,27.5308
0.9181,27.6626,28.8664
0.9173,27.9506,31.1349
0.8869,27.9489,30.9424
0.9124,27.3692,29.7880
0.9086,27.7199,31.0208
0.9244,27.4945,28.7263
0.9148,27.4213,31.1957
0.9058,27.8917,28.9262
0.9315,27.3915,27.6649
0.9217,27.3300,28.2955
0.9306,27.6370,29.5111
0.9362,27.5358,31.7455
0.9436,27.7527,30.3522
0.9227,27.4123,27.7915
0.9373,28.0447,29.2455
0.9118,27.7190,28.3456
0.9154,27.4442,30.0219
0.9284,27.6683,30.0419
0.9227,27.8495,31.3093
0.9318,27.9446,31.5969
0.9147,27.5569,27.9971
0.9216,27.5839,27.8501
0.9270,27.6438,28.4189
0.8788,27.4566,28.0351
0.9290,27.6433,27.9640
0.9254,27.6371,27.8603
0.9074,27.7201,28.9206
0.9068,27.6539,27.6644
0.9401,27.5346,28.8610
0.9369,27.1405,27.3255
0.9447,27.5080,29.7369
0.9456,27.3582,27.6014
0.9338,27.2956,26.5973
0.9410,27.4962,27.7741
0.9296,27.9241,29.4147
0.9313,27.4555,27.8231
0.9410,27.3631,28.4031
0.9363,27.4465,28.9412
0.9437,27.9310,28.4912
0.9164,27.4353,27.3803
0.9396,27.5668,29.9356
0.9082,27.4733,27.2237
0.9318,27.4886,27.4179
0.9371,27.8199,28.1867
0.9344,27.7706,27.3482
0.9409,27.6577,29.1487
0.9335,27.6399,25.8661
0.9324,27.6222,26.3563
0.9150,27.1700,25.1521
0.9361,27.7797,28.1146
0.9305,27.1987,25.8160
0.9359,27.3083,28.2122
0.9351,27.3173,26.3583
0.9398,27.5103,26.8625
0.9189,27.5472,26.7873
0.9443,28.0192,28.6451
0.9170,27.0087,26.0163
0.9424,27.8112,27.5823
0.9507,27.7530,27.6638
0.9381,27.4317,27.0194
0.9430,27.5834,28.1920
0.9423,27.6132,27.2276
0.9350,27.2669,27.4837
0.9390,27.4756,27.6265
0.9272,27.5784,28.8525
0.9302,27.9043,26.4458
0.9358,27.2030,27.8542
0.9408,27.4034,26.3013
0.8953,27.5346,26.4482
0.8973,27.7773,27.0614
0.8961,27.1124,27.0156
0.9227,27.2907,27.0120
0.9324,27.7041,28.3664
0.9192,27.2326,26.6629
0.9055,27.4672,27.3404
0.9287,27.7696,28.7183
0.9214,27.4109,27.0555
0.9200,27.1844,26.3222
0.9105,27.3073,24.6098
0.9309,27.3166,27.2475
0.9076,27.2831,27.8934
0.9126,27.5945,26.0712
0.9076,27.2789,27.0609
0.9264,27.5997,28.4102
0.9180,27.5454,28.1528
0.9163,27.2246,27.0322
0.9260,27.3533,27.8171
0.9071,27.7709,27.8560
0.9115,27.1824,26.1671
0.9169,27.2871,25.9222
0.9057,27.0836,26.5972
0.9315,27.5907,26.7849
0.9284,27.3737,28.2118
0.8979,27.4461,25.2090
0.9206,27.4341,29.2345
0.9069,26.8876,27.2608
0.9073,27.5958,26.0012
0.9256,27.2601,28.7128
0.9263,27.3048,27.1863
0.9239,27.1200,28.1374
0.9193,27.4433,27.8569
0.9204,27.3964,28.3983
0.9138,27.1480,27.0912
0.9099,27.4378,26.4691
0.9130,27.3043,27.8669
0.9236,27.2003,28.3486
0.9185,27.3457,28.7188
0.9144,27.1811,26.6389
0.9240,27.3231,27.2465
0.9190,27.6506,27.6999
0.9203,26.8631,26.3806
0.9320,27.4735,26.1233
0.9082,27.1648,26.5115
0.9241,26.8986,26.2731
0.8972,27.3570,24.7705
0.9111,27.1028,27.8535
0.9171,27.0536,27.1891
0.9262,27.1979,26.2607
0.9165,26.8093,25.1872
0.8968,27.5199,27.5388
0.9184,27.2961,27.6220
0.9206,26.8520,26.2018
0.9295,27.1895,27.1602
0.9142,27.3831,25.3506
0.9271,27.1026,26.2754
0.9149,27.0981,26.0080
0.9244,27.3086,27.0713
0.9269,27.2407,26.3864
0.9145,27.0076,28.1957
0.9120,27.0568,26.3655
0.9066,27.0838,28.8139
0.9253,27.0491,26.7267
0.9233,27.0712,28.5184
0.9143,27.0536,27.5440
0.9185,27.0214,27.4024
0.9103,27.0112,27.6165
0.9178,27.1752,27.5179
0.9252,27.4641,27.2224
0.9132,27.2782,29.1880
0.9210,26.8856,27.2733
0.9174,27.0746,28.0150
0.9307,27.2879,27.6530
0.9262,27.4525,29.6293
0.9254,27.0402,28.7279
0.9229,27.4039,26.7729
0.9329,26.8752,29.1574
0.9226,27.4158,28.7755
0.9266,27.2630,27.6418
0.9264,27.4139,29.6109
0.9150,26.9116,28.0005
0.9329,27.1986,27.7141
0.9161,27.0017,27.3214
0.9287,27.0650,28.6853
0.8990,27.2732,28.9133
0.9167,27.1056,28.4197
0.9372,27.4299,27.4454
0.9309,26.9119,26.2462
0.9188,26.9971,27.0881
0.8871,26.7873,25.8848
0.9276,27.1195,25.9359
0.9343,26.8674,27.0797
0.9252,26.8293,26.0252
0.9198,26.8515,27.5280
0.9242,27.0718,27.5202
0.9219,27.4476,27.6624
0.9358,27.0824,29.2920
0.9245,26.9108,29.0475
0.9294,27.1687,29.7888
0.8933,26.8790,31.4964
0.8970,26.8663,27.7903
0.8823,27.2880,29.1729
0.9048,27.2882,30.6034
0.8721,27.0115,29.4959
0.8992,26.9530,31.7094
0.9046,26.7403,29.6159
0.8972,26.8873,29.2105
0.9028,27.4163,32.6022
0.9005,27.0425,28.7431
0.8848,27.2597,30.0294
0.9141,27.5047,28.9084
0.9020,27.2083,29.7898
0.8945,27.1678,28.9453
0.9177,27.5306,30.9891
0.8869,26.9899,29.1738
0.9081,27.2336,28.6418
0.8897,27.3303,29.2593
0.8931,26.8076,29.7255
0.9135,26.8302,28.1687
0.9160,26.8090,29.0945
0.9285,26.9383,28.5867
0.9168,26.9155,29.6259
0.9282,27.5608,31.6435
0.9198,26.5726,29.0370
0.9049,26.8532,27.8052
0.9067,27.0378,27.1017
0.9118,26.8513,29.4143
0.9138,27.1507,29.8377
0.9131,27.0138,29.3559
0.9303,26.9959,28.3173
0.9099,27.4168,28.4178
0.9124,26.8178,29.9131
0.9074,27.3278,28.2025
0.9090,27.0747,28.0354
0.9245,27.2491,29.1374
0.8899,27.2704,27.3775
0.9085,26.6684,28.1307
0.9164,27.1958,28.0376
0.9208,26.9466,29.6158
0.8700,26.9431,30.0854
0.8992,26.7764,29.7260
0.8724,26.5680,26.6746
0.8877,26.7924,29.0882
0.8772,26.9841,30.3346
0.8828,26.6341,29.0670
0.8777,27.2250,32.4978
0.8858,26.7272,29.3954
0.9004,27.0431,28.7241
0.8846,26.7786,30.4315
0.8795,26.8686,29.4132
0.8916,27.1371,31.3542
0.9078,27.1114,31.9216
0.9057,27.0714,29.2894
0.8854,26.7791,29.1107
0.8729,27.2119,29.4377
0.9005,26.4479,28.2288
0.8876,27.1461,29.9529
0.8934,26.9958,29.4020
0.9043,27.0822,29.3991
0.9180,26.8640,28.4539
0.9186,26.6097,29.4500
0.9124,26.8611,29.1850
0.9228,26.6113,28.9235
0.9032,26.9453,29.0531
0.9150,26.8152,29.2094
0.9112,26.4942,27.0531
0.9335,27.0578,28.8305
0.9123,26.9807,30.2232
0.9252,27.3805,29.2460
0.9087,26.9340,26.5483
0.9193,27.3161,26.7518
0.9273,26.6462,27.2022
0.9200,26.5251,29.9034
0.9294,27.0848,28.0613
0.9010,26.9592,28.5283
0.9303,26.9645,28.5210
0.9244,26.7928,30.4548
0.9244,26.9513,28.0215
0.9137,26.8719,28.6368
0.8062,26.6529,29.5378
0.8278,26.8063,32.0713
0.8094,27.0320,31.4473
0.8459,26.9613,29.4784
0.8715,26.8369,30.3516
0.8438,26.9898,32.8237
0.8446,26.6635,32.1830
0.8412,26.6650,31.7880
0.8264,26.3860,30.4019
0.8313,26.7012,29.6325
0.8250,26.8869,32.4466
0.8366,26.7833,31.7610
0.8377,27.0763,34.4135
0.8428,26.9902,31.8807
0.8319,26.7689,31.8998
0.8401,26.3791,29.3057
0.8371,26.4365,30.0882
0.8421,26.8941,30.2762
0.8661,26.8042,33.9018
0.8687,27.2731,33.2546
0.9298,26.9674,28.9978
0.9174,26.3763,28.7957
0.9216,26.5577,28.9426
0.8795,26.6744,27.9451
0.9129,26.8282,29.6422
0.9074,26.8097,28.9208
0.9096,26.8402,27.9265
0.9107,26.9018,30.8395
0.9152,26.7730,29.4026
0.9009,26.8024,27.6712
0.9195,27.0482,28.5072
0.9107,26.7484,29.6069
0.9120,27.1215,30.4841
0.9064,26.8108,28.6369
0.9182,26.8596,27.9163
0.8930,26.7930,27.5517
0.9123,26.4488,28.4292
0.9233,27.0186,30.6843
0.9245,26.3097,28.4248
0.9104,27.1064,28.5329
0.8977,26.4089,27.3566
0.8892,27.0055,28.0896
0.8975,26.6317,28.5161
0.8867,26.6580,30.2320
0.8796,26.5430,28.8325
0.9140,26.4030,29.3991
0.8907,26.7747,30.8118
0.8775,26.9855,29.7395
0.8805,26.9576,29.9195
0.8781,26.8633,27.5304
0.9084,26.6480,29.1944
0.9077,26.6198,29.1623
0.9001,26.7282,29.7517
0.9033,26.9409,29.2936
0.9088,26.8924,30.6440
0.9059,26.5411,29.7067
0.9070,26.6394,27.6414
0.9071,26.6903,27.8790
0.8904,26.7285,30.3612
0.9101,26.9047,29.5288
0.8317,26.8448,29.6437
0.8440,26.5547,29.4590
0.8437,26.4499,29.7396
0.8415,26.0945,30.2598
0.8553,26.7604,30.4379
0.8275,26.5960,29.6027
0.8593,26.5207,29.8491
0.8600,26.6936,30.7302
0.8548,26.4885,29.0862
0.8592,26.8701,30.0646
0.8427,26.5539,32.2833
0.8705,26.5811,31.8469
0.8487,26.6180,31.8717
0.8415,26.5916,29.8581
0.8480,26.3482,28.7369
0.8428,26.4950,29.4521
0.8577,26.7483,29.9254
0.8302,26.3663,31.2639
0.8686,26.5477,30.8832
0.8639,26.7497,30.6919
0.8423,26.8556,30.0134
0.8547,26.3271,30.9714
0.8562,26.3743,30.2022
0.8434,26.5356,30.4569
0.8433,26.5604,29.5851
0.8455,26.6811,32.4840
0.8397,26.8318,29.1786
0.8381,26.6685,31.8581
0.8216,26.2666,29.9310
0.8516,26.5995,28.1244
0.8339,26.2934,29.6188
0.8545,26.3111,29.5761
0.8423,26.4016,30.1322
0.8551,26.2009,30.5778
0.8580,26.3608,30.4849
0.8598,26.4379,28.4389
0.8439,26.3694,28.4225
0.8315,26.1935,31.6836
0.8601,26.7317,32.1630
0.8367,26.3368,29.4509
0.8373,26.6057,29.6844
0.8289,26.4284,28.6437
0.8139,26.2759,28.9337
0.8404,26.7948,30.3188
0.8171,26.1070,27.1500
0.8489,26.1720,29.9442
0.8416,26.2485,28.5033
0.8460,26.2973,30.2208
0.8410,26.3233,29.5309
0.8577,26.2915,29.5461
0.8604,26.4052,29.1952
0.8593,26.3060,31.1021
0.8457,26.3058,30.6102
0.8565,26.1852,28.8375
0.8512,26.7468,29.7550
0.8487,26.7442,31.0306
0.8665,26.7978,29.0274
0.8401,26.1394,28.7183
0.8523,26.4719,28.3030
0.8568,26.2182,27.5993
0.8280,25.8914,28.1323
0.8255,26.6750,30.6574
0.8366,26.5677,28.9465
0.8583,26.1555,28.3675
0.8735,26.5187,28.9229
0.8582,26.1078,28.9389
0.8204,26.1095,30.4739
0.8415,26.4937,28.5304
0.8315,26.1141,29.3435
0.8720,26.6457,29.7197
0.8557,26.0882,29.0277
0.8272,26.1066,30.1563
0.8539,26.3263,29.0263
0.8705,26.5930,30.0655
0.8390,26.1838,29.4752
0.8542,26.2795,29.1782
0.8481,26.3022,30.1798
0.8407,26.0191,29.2490
0.8378,25.8670,27.6826
0.8557,26.3509,30.5601
0.7866,26.3082,30.4896
0.8363,26.2115,28.7955
0.8129,26.0907,31.1349
0.8321,26.1333,30.0157
0.8424,26.4192,30.8597
0.8245,26.2665,30.4051
0.8285,26.5935,29.6695
0.8294,26.1682,28.2314
0.8103,26.1883,28.9157
0.8245,26.2802,29.8054
0.8254,26.0767,30.1161
0.7996,25.9701,31.0865
0.8538,26.3672,29.5368
0.8408,26.3362,30.2359
0.8450,26.1625,30.4819
0.8152,25.8434,29.6645
0.8305,26.2614,30.6242
0.8498,25.9788,29.7802
0.8437,26.0974,28.1944
0.8233,26.2747,31.2512
0.9192,26.1715,29.2021
0.9174,25.6768,27.8835
0.9064,26.0990,29.3316
0.9160,26.1289,26.6292
0.9116,26.0848,27.1253
0.9062,25.8850,26.1473
0.9253,26.0864,28.6377
0.8953,26.0014,27.0161
0.9135,26.2485,29.4325
0.9240,25.8163,26.9931
0.8931,25.8861,28.5785
0.9216,26.0189,28.7970
0.9162,25.9471,27.2503
0.9071,25.9459,27.5725
0.9208,26.1798,27.8457
0.9199,26.1683,28.7960
0.9016,26.0889,28.5031
0.9073,25.8747,26.4788
0.9042,25.7815,26.0023
