timestamp,dataset,rank1,mAP,loss
2025-07-18 11:17:58,2,0.6000,0.4807,0.0000
2025-07-18 11:27:28,2,0.7333,0.5278,0.0000
2025-07-18 11:40:00,2,0.7333,0.5386,0.0000
2025-07-18 11:48:22,2,0.5000,0.3424,0.0000
2025-07-18 11:58:13,2,0.5333,0.4063,0.0000
2025-07-18 12:11:06,2,0.5667,0.4130,0.0000
2025-07-18 12:24:44,2,0.5667,0.4232,0.0000
2025-07-18 12:38:25,2,0.5667,0.4051,0.0000
2025-07-18 12:50:29,2,0.5667,0.4068,0.0000
2025-07-18 13:04:07,2,0.5667,0.4032,0.0000
2025-07-18 13:17:13,2,0.5667,0.4181,0.0000
2025-07-18 13:29:20,2,0.5667,0.4037,0.0000
