timestamp,dataset,rank1,mAP,loss
2025-07-21 19:23:06,0,0.7000,0.4351,0.0000
2025-07-21 19:35:38,0,0.8333,0.5630,0.0000
2025-07-21 19:47:25,0,0.8333,0.5681,0.0000
2025-07-21 19:59:11,0,0.8333,0.5847,0.0000
