cosine_sim,student_norm,teacher_norm
0.8439,29.7584,32.9606
0.8087,29.2911,30.8113
0.8392,29.3548,31.3898
0.8045,29.2685,29.1465
0.8034,29.3048,29.5273
0.7432,29.3297,25.8879
0.8765,29.5935,32.5575
0.8342,29.3962,29.5632
0.8109,29.5252,30.7862
0.8180,29.7819,32.2147
0.8562,29.7317,30.8129
0.8248,29.1816,31.3174
0.8358,29.4545,31.7518
0.8564,29.4295,31.9174
0.7737,29.5233,30.7495
0.7906,29.2496,27.1608
0.8332,29.4879,29.0980
0.8326,29.2582,31.2247
0.8182,29.4780,33.7207
0.8506,29.7101,33.1821
0.8619,29.4288,33.5494
0.8180,29.2734,29.2913
0.8497,29.4980,32.6849
0.7959,29.4879,29.8860
0.8248,29.3408,32.6642
0.8421,29.2834,32.2562
0.8328,29.1288,30.8524
0.8382,29.2987,30.7978
0.8229,29.5243,33.0278
0.8327,29.2759,31.5158
0.8528,29.4958,32.7185
0.8029,29.6759,31.7714
0.8239,29.4613,28.5083
0.8235,29.5924,29.6476
0.7997,29.1383,29.5417
0.8705,29.4430,31.0273
0.8464,29.5164,30.0637
0.8495,29.0060,32.1861
0.8426,29.3602,31.8047
0.8610,29.2327,30.1138
0.8632,29.4335,31.3505
0.8362,29.2120,30.7996
0.8509,29.5789,30.3422
0.8399,29.5238,30.3837
0.8482,29.2726,30.0327
0.8330,29.3940,30.6290
0.8379,29.4400,31.8236
0.8414,29.1118,30.2092
0.8444,29.3243,29.4943
0.8403,29.3039,30.8475
0.8477,29.4781,30.0063
0.8044,29.1999,29.8473
0.7984,29.1619,28.5294
0.8594,29.5391,30.8788
0.8339,29.5126,30.2908
0.8712,29.4901,32.3111
0.8480,29.4709,33.3316
0.8557,29.3431,29.4811
0.8525,29.6377,30.8385
0.8679,29.6840,32.9070
0.8328,29.1254,30.9020
0.8505,29.5422,29.0610
0.8293,29.0956,29.9565
0.8663,29.2591,31.8520
0.8393,29.6979,31.8985
0.8385,29.4950,30.1531
0.8208,29.4565,27.9205
0.8385,29.2578,31.5851
0.8697,29.1039,32.2753
0.8715,29.8036,31.9846
0.8566,28.9993,31.0145
0.8823,29.0968,30.2240
0.8813,29.5170,31.5831
0.8788,29.1094,32.0198
0.8653,29.3539,31.4393
0.8629,29.4189,32.2098
0.8894,29.7156,30.1635
0.8809,29.1353,30.4711
0.8948,29.1985,31.3788
0.8799,29.1596,31.3948
0.8792,29.2004,31.1551
0.8612,28.9899,29.9170
0.8872,29.3808,32.3644
0.8820,29.6308,30.5937
0.8886,29.3069,30.5988
0.8385,29.1838,29.1100
0.8990,29.3602,31.0040
0.8546,29.4222,29.2693
0.8354,29.1704,30.5900
0.8753,29.1912,30.6734
0.8853,29.8405,32.3993
0.8879,28.9100,30.9957
0.8675,29.3243,32.6630
0.8723,29.6157,31.4126
0.8574,29.2157,29.8821
0.8410,29.2605,28.2744
0.8785,29.3202,30.7712
0.8755,29.3245,30.9003
0.8811,29.0981,30.9167
0.8593,29.0759,31.7122
0.8922,29.1864,32.6878
0.8851,29.2060,33.5825
0.8788,29.4154,30.0130
0.8613,29.4536,29.4583
0.9050,29.6416,30.5888
0.8959,29.4397,29.9212
0.9082,29.3150,30.7616
0.8916,29.6439,29.7109
0.8880,29.2762,29.1326
0.9110,29.6584,30.7007
0.8961,28.9868,30.4219
0.9114,29.3136,29.0884
0.9048,29.5240,31.1926
0.9011,29.5545,29.4805
0.9033,29.4372,29.1500
0.8935,29.5062,29.2176
0.8832,29.4007,29.8941
0.8871,29.6245,30.5340
0.9071,29.1449,30.4282
0.9162,29.1218,31.5128
0.8788,29.1581,31.0663
0.8924,29.1718,32.1346
0.9050,29.3749,30.5080
0.9099,29.3546,32.3947
0.8828,29.1461,28.7392
0.8936,29.3586,29.9803
0.9036,29.2229,29.7243
0.8884,29.4931,30.8929
0.8878,29.0758,30.7742
0.8880,29.3783,30.0226
0.8927,29.1725,28.4375
0.8917,28.9203,29.2713
0.8745,29.0525,31.3886
0.8918,29.2288,34.4766
0.8856,29.0639,28.8221
0.8595,29.1918,29.8343
0.8767,29.3145,28.6922
0.8958,29.3230,29.4134
0.8929,29.1030,28.9405
0.8944,29.4822,30.3296
0.9009,29.2770,28.9250
0.9266,29.2853,28.5650
0.9458,29.0784,29.2691
0.9264,28.9834,27.8124
0.9478,29.1821,30.7503
0.8979,28.9518,27.5257
0.9414,29.0482,28.8343
0.9079,29.1435,28.1351
0.9314,29.1918,30.9577
0.9052,29.1611,26.7568
0.9022,29.4926,27.1058
0.9205,29.1834,29.7238
0.9089,29.1770,28.6256
0.9355,29.4608,29.0485
0.9244,29.2018,29.2267
0.9331,29.5328,29.7473
0.9234,29.4184,29.8585
0.9113,29.4420,29.8501
0.9215,29.1799,29.0620
0.9294,29.3718,29.2307
0.9088,29.2058,29.1850
0.9224,29.4980,29.5647
0.9057,29.0398,28.8954
0.9235,29.2777,29.3390
0.9097,29.2102,28.5088
0.8943,28.8595,27.8521
0.9098,29.3066,28.0998
0.9125,29.3621,27.4013
0.9072,29.4322,26.6964
0.9163,28.9915,30.1687
0.9292,29.2880,28.6297
0.8978,29.1891,27.8601
0.9035,29.2400,27.0073
0.9095,29.3093,28.3390
0.9275,29.2345,28.8382
0.8940,29.1443,27.1456
0.9189,29.2092,30.1090
0.9157,29.4386,31.6125
0.9147,29.0187,28.6440
0.9217,29.1841,27.5698
0.9138,28.9790,29.5675
0.9388,29.0156,28.9084
0.9415,29.2699,32.5304
0.9176,29.2255,30.6860
0.9321,29.1473,30.0427
0.9000,28.8471,30.4061
0.9087,29.0924,28.8493
0.9344,29.0512,29.3184
0.9356,28.7572,30.0197
0.9294,29.1429,30.2592
0.9045,29.1147,29.7782
0.9243,29.2186,30.8186
0.9319,29.2505,30.4518
0.8924,29.1680,29.7528
0.8974,28.7438,27.4855
0.9022,29.1910,29.5684
0.9205,29.2821,28.0205
0.9345,29.3339,29.8280
0.9149,29.1501,30.3009
0.9143,29.4321,29.6043
0.9278,29.3664,29.9349
0.9070,29.3586,28.7073
0.9071,29.0202,32.3681
0.9218,29.1837,28.4688
0.9227,29.1864,30.0261
0.9060,28.9982,28.6421
0.9290,29.2454,31.3074
0.9155,29.0795,27.4784
0.9079,29.1065,27.0372
0.9111,29.2425,29.1246
0.9116,29.2135,30.8343
0.9225,28.8871,30.1635
0.9057,28.8048,30.1716
0.9254,29.0966,31.5954
0.9064,28.5679,29.2938
0.9319,29.0690,31.5230
0.9256,28.9883,31.1392
0.9219,29.2176,32.5754
0.9355,29.4536,32.8748
0.9231,29.2143,30.2131
0.9216,29.2251,30.5238
0.9231,29.1780,31.4399
0.9239,29.1836,31.5377
0.9206,29.1605,33.0257
0.9110,29.0829,31.4749
0.9066,29.2990,30.9640
0.9177,28.9658,31.7451
0.9184,28.8596,31.4352
0.9204,29.0300,31.0891
0.9166,29.1343,31.2598
0.9147,29.1863,31.8353
0.9195,29.0397,32.0740
0.9038,28.9299,31.2732
0.9010,28.9590,32.2345
0.9288,28.9906,30.6150
0.9045,29.0666,30.7957
0.9274,29.1838,32.3422
0.9275,29.4369,31.3130
0.9102,29.1518,29.9350
0.9279,28.8380,30.4840
0.9159,28.9323,31.0847
0.9060,29.2333,30.6815
0.9069,28.6534,32.7217
0.8964,29.0935,30.4103
0.8897,29.1348,31.1875
0.9216,28.9228,32.0399
0.9139,29.0214,33.1705
0.9038,29.1450,31.5139
0.8952,28.9099,32.0718
0.9036,28.8803,32.6983
0.8955,29.0940,32.7359
0.9094,29.2805,31.7122
0.9043,29.0384,31.7775
0.9082,28.8793,33.6209
0.9157,29.1125,33.5618
0.9066,29.1856,31.2536
0.9024,28.9988,32.4627
0.9091,29.0062,31.4706
0.8978,29.2256,33.8259
0.9121,28.9941,31.3435
0.8877,29.4443,33.2310
0.9071,28.9828,33.8103
0.8854,28.6683,31.3695
0.9180,29.3623,34.3116
0.9214,28.7935,33.5365
0.8991,28.9469,31.5833
0.8989,29.1964,34.0115
0.9012,29.0837,34.0867
0.8946,29.1728,31.4768
0.8948,29.0227,31.9475
0.9100,28.8735,32.1952
0.9019,29.1346,31.2385
0.9021,29.0298,32.0542
0.9103,29.1832,33.5836
0.8928,28.9014,34.0974
0.8977,29.0323,34.4325
0.9005,29.1424,31.3479
0.9091,29.4116,32.2363
0.9185,29.2324,35.3712
0.9059,29.0504,31.5692
0.9075,29.2260,32.8125
0.8904,29.0790,33.0188
0.9033,29.0158,33.1971
0.9071,29.2643,32.7974
0.8760,29.1357,34.0651
0.8693,28.8021,34.8344
0.8753,29.1710,37.1874
0.8757,29.0696,33.8115
0.8907,28.9707,35.1592
0.8719,28.7779,33.8576
0.8779,29.2358,32.1211
0.8945,29.1282,36.0480
0.8839,28.9069,33.3952
0.8881,28.8596,32.9334
0.8339,28.8784,32.4993
0.8763,29.1089,34.3649
0.8587,29.3239,35.6192
0.8854,29.0997,35.2418
0.8751,29.0046,34.9311
0.8921,29.0773,31.3946
0.8832,29.0773,33.3606
0.9050,29.0577,35.6573
0.8895,28.9935,34.8405
0.8893,28.7269,35.8403
0.8655,29.0767,32.7986
0.8783,29.0225,33.4662
0.8821,28.9195,33.8020
0.8795,29.2565,32.1353
0.8975,28.8126,34.2126
0.8989,29.1303,34.1166
0.8908,29.0454,35.1987
0.8628,28.9410,32.3577
0.8878,28.9627,34.6399
0.8806,28.9225,35.0861
0.8785,29.2068,32.3696
0.9012,28.8782,32.9621
0.9033,29.1366,34.1211
0.8868,28.9595,35.1185
0.8729,28.6562,32.1945
0.8823,28.9352,33.8130
0.7311,29.0606,34.8265
0.7629,28.8646,34.5124
0.7436,29.1923,33.9307
0.7560,28.7579,34.9419
0.7261,28.9919,33.8653
0.7497,28.9165,33.2793
0.7381,29.2848,34.9808
0.7316,28.8801,37.2458
0.7311,29.0317,33.6605
0.7443,28.7194,32.8823
0.7273,28.8756,31.8088
0.7539,29.1743,36.3729
0.7221,28.8017,36.1812
0.7264,28.6518,33.9959
0.7891,28.7735,35.9564
0.7575,28.7747,33.1861
0.7668,28.5473,32.8652
0.7625,28.6515,33.5514
0.7737,28.8405,35.1690
0.7273,28.8902,35.0645
0.7386,28.9092,33.1236
0.7556,29.1101,35.4531
0.7110,28.7523,33.6397
0.7126,28.5711,33.6332
0.8052,28.7597,35.3117
0.7520,29.0554,37.6631
0.7878,29.0522,35.9609
0.7530,28.6673,35.2182
0.7646,29.0155,35.0426
0.7922,28.6951,35.5924
0.7530,28.8277,36.7489
0.7752,28.8782,37.6174
0.7598,28.8000,35.2017
0.7816,28.9411,34.0381
0.7332,28.5161,33.6235
0.7701,28.5681,34.5404
0.7026,28.6078,34.4181
0.6592,28.9286,32.6395
0.6800,29.0590,34.1494
0.6787,28.8064,33.7475
0.7120,28.8557,34.0701
0.6907,28.8876,33.4218
0.6835,28.8258,32.4337
0.6998,28.6971,35.4632
0.6868,28.9086,32.9641
0.7033,28.8047,35.3081
0.7295,29.0916,36.7319
0.7273,28.6433,31.7826
0.7208,28.7086,35.5251
0.7369,28.9120,34.8499
0.7492,28.8897,38.4162
0.7065,28.4989,32.5058
0.6814,28.7945,33.3670
0.6833,28.6131,33.7174
0.7398,28.8865,33.9581
0.6971,28.7863,35.7439
0.6823,28.6974,33.6127
0.6901,28.5446,33.5401
0.7026,28.7117,31.9299
0.6741,28.7023,31.0550
0.7200,28.8748,32.9340
0.7452,29.0132,34.3584
0.7020,28.2836,33.9698
0.6985,28.4315,32.3359
0.7214,28.8310,33.8160
0.7258,28.5632,35.5021
0.6849,28.7779,34.3646
0.7179,28.4648,31.8054
0.7284,28.6000,36.4434
0.7486,28.5441,34.5872
0.7179,28.4994,33.9691
0.6787,28.4307,32.8869
0.5048,28.6613,34.3687
0.5231,28.8134,35.5456
0.4961,28.5250,37.9046
0.5036,28.9870,35.7308
0.5442,28.7590,36.1833
0.5232,28.9110,35.9263
0.4944,28.7916,37.4504
0.5403,28.8253,40.7696
0.5480,28.8422,36.1071
0.4845,28.7412,38.2641
0.4739,28.7229,37.3656
0.4781,28.5001,35.6821
0.4885,28.8901,36.1657
0.5176,28.7908,36.3397
0.4953,28.8222,36.5759
0.5411,28.6716,34.8186
0.5155,28.6831,39.3723
0.5208,28.8092,34.2610
0.4965,28.4802,38.8554
0.5386,28.1780,37.9025
0.5464,28.6595,40.1938
0.5096,28.6940,37.2161
0.4943,28.4781,37.6832
0.5341,28.4125,35.2754
0.5324,27.9612,36.3969
0.5105,28.4499,36.4766
0.5602,28.1768,37.1885
0.5246,28.2029,36.3050
0.4853,28.4678,35.8187
0.5421,28.0907,37.1476
0.5252,28.3163,34.8708
0.5435,28.0433,36.2212
0.5785,28.3173,35.9762
0.5378,28.3219,36.3609
0.5235,27.8398,33.3071
0.5097,28.4408,37.0371
0.6016,28.4709,33.6237
0.6009,28.6155,31.2038
0.6458,28.2861,32.9184
0.6063,28.4281,35.3546
0.6461,28.7924,34.3873
0.6133,28.4852,36.0084
0.6349,28.1948,33.1615
0.6054,28.3485,34.3063
0.6177,28.7170,35.3193
0.6491,28.6806,34.4493
0.6263,28.1335,33.5745
0.6201,28.2984,31.6800
0.6477,28.6803,36.0430
0.6262,28.2886,35.4482
0.6087,28.0656,31.4048
0.5576,28.2831,32.6338
0.6357,28.7374,35.8547
0.6057,28.4026,32.2305
0.6474,28.5847,32.5224
0.6037,28.4839,36.7165
0.6278,28.2976,31.7972
0.6472,28.4111,35.9829
0.6330,28.3183,32.6349
0.6357,28.4145,34.7381
0.5721,28.2888,30.7176
0.6459,27.9258,33.2792
0.5980,28.2259,35.4175
0.5901,28.2323,31.8629
0.6155,28.2281,36.6460
0.6262,28.4255,35.8835
0.6137,28.1840,35.4478
0.5970,28.1266,34.2614
0.6199,28.0629,35.5570
0.6321,27.9080,34.2290
0.6074,28.2403,38.0924
0.6303,28.0833,33.0718
0.6199,28.2630,36.1343
0.6674,28.2693,34.7395
0.6733,28.5160,35.1770
0.6820,28.4044,31.5576
0.6502,28.3584,34.0858
0.6316,28.2543,34.1704
0.6184,28.1318,29.7277
0.6084,28.7265,35.8660
0.5819,28.2801,31.3247
0.6562,28.3865,33.2962
0.6801,28.1442,33.5181
0.6410,28.1678,30.4458
0.6549,28.6327,30.9402
0.6751,27.9916,33.3600
0.6329,28.2218,33.0168
0.6286,28.1504,31.5823
0.6441,28.2711,35.6845
0.6389,28.4301,33.6836
0.6735,28.4248,32.4119
0.6412,27.9771,31.9464
0.6555,28.4868,34.5586
0.6419,28.5483,34.6400
0.6829,28.1346,34.7584
0.6743,28.2157,32.5061
0.6745,28.4812,33.9956
0.6707,28.3608,32.8653
0.6848,28.3151,33.8597
0.6737,28.3784,31.7793
0.6569,28.3069,33.1462
0.6461,28.3688,36.5212
0.6252,28.3338,35.4712
0.6343,28.1371,29.6971
0.7009,28.0120,32.4551
0.6409,28.3931,31.3228
0.6328,28.1695,33.6924
0.6157,28.0088,29.7242
0.8161,28.3866,31.1687
0.7809,28.2979,31.6048
0.7599,28.4003,34.7909
0.7827,28.1411,31.5256
0.7574,28.5033,32.7458
0.7495,28.5433,30.9235
0.7805,28.2161,33.3908
0.7864,28.2874,33.6311
0.7453,27.9435,32.7423
0.7885,28.0198,31.6472
0.7742,28.1077,31.5173
0.7936,28.5521,32.7867
0.7729,28.3932,31.8123
0.7662,27.8903,31.7576
0.7490,27.8639,31.3536
0.8092,28.2970,33.5877
0.7207,27.9664,32.3273
0.7881,28.2251,32.8500
0.7915,28.0639,32.6438
0.8029,28.2665,32.7272
0.7580,27.8348,30.7629
0.8174,27.8637,33.0648
0.7617,28.2140,29.9633
0.7327,28.1559,30.5026
0.8090,28.0160,33.5049
0.7626,27.8892,32.8418
0.7721,27.8186,32.4526
0.7577,28.1350,33.4176
0.7597,28.1332,31.1577
0.8136,28.0215,32.4931
0.7376,27.9837,34.1271
0.7618,28.2625,30.1593
0.8086,27.8438,31.3871
0.7914,28.2193,34.6776
0.7974,28.2473,30.9325
0.7864,28.2178,32.2527
0.8318,28.3190,32.3229
0.8510,28.4838,32.4331
0.8510,28.4588,31.9753
0.8302,28.3576,33.2899
0.8173,28.2498,33.6994
0.8323,28.4500,30.9595
0.8470,28.4420,32.3657
0.8402,28.3507,32.2762
0.8310,28.3564,31.8155
0.8117,28.2740,30.5022
0.8328,28.2556,32.4213
0.8247,28.7403,32.1379
0.8274,28.5787,31.5153
0.8242,28.1311,29.9843
0.8596,28.6052,31.2608
0.8325,28.3745,35.2401
0.7881,28.2643,31.9680
0.8123,28.2347,31.8507
0.8274,28.3380,32.3380
0.8352,28.2104,33.7726
0.8258,28.2349,32.1320
0.8027,28.3521,32.7809
0.8582,28.0594,33.7055
0.8520,28.2840,33.9161
0.8508,28.3852,30.7240
0.8070,28.2356,28.6978
0.8102,28.5113,32.1680
0.8257,28.1391,30.8779
0.8330,27.8763,30.6564
0.8439,28.1631,32.4022
0.7922,28.0241,30.9966
0.8153,28.2008,32.3047
0.8588,28.2625,33.7889
0.8353,28.0880,30.4473
0.8647,28.5131,34.8957
0.8417,28.4022,29.6504
0.9252,28.2661,30.4661
0.9428,28.3656,31.5072
0.9412,28.1074,32.3168
0.9454,28.0742,31.0847
0.9221,28.6227,32.8669
0.9271,28.0097,31.5404
0.9251,28.3822,32.2166
0.9312,28.4225,30.7562
0.9164,28.1909,30.4690
0.9421,28.4056,31.1882
0.9083,27.9019,29.9035
0.9238,28.2826,28.9110
0.9322,28.5078,29.1010
0.9111,28.1381,30.5141
0.9207,27.9592,29.5197
0.9242,28.3225,30.9790
0.9313,28.3489,31.6253
0.9307,28.3060,31.5084
0.9307,28.3688,29.2845
0.9141,28.0215,30.8636
0.9134,28.3499,32.2072
0.9118,28.1984,32.1039
0.9185,28.2380,31.3228
0.9348,28.3856,31.1987
0.9139,28.6742,29.9179
0.9142,28.6044,31.8340
0.9234,28.1662,30.6340
0.9355,28.5215,30.6331
0.9084,28.5320,28.9056
0.9112,28.6300,32.9059
0.8748,28.1262,31.6736
0.9089,28.3211,29.2621
0.9091,28.2468,32.2320
0.9263,28.4205,30.9224
0.9306,28.1561,29.0880
0.9222,27.9590,32.5933
0.9238,28.2484,29.7246
0.9258,27.9040,30.6284
0.9394,28.2943,32.1798
0.9145,28.0035,32.2369
0.9304,27.9002,30.4649
0.9082,28.0330,30.7076
0.9255,28.5428,29.7571
0.9100,28.3380,29.9747
0.9239,28.3717,31.3515
0.9166,28.0280,30.4548
0.9365,28.2700,32.1047
0.9240,28.4917,33.0628
0.9125,28.5205,32.0576
0.9282,28.3736,32.2128
0.9374,28.2688,31.3988
0.9183,28.4547,32.6527
0.9187,28.4062,31.1223
0.9391,28.4017,31.6581
0.9177,28.3219,30.4481
0.9071,28.3023,34.4500
0.9296,28.1285,30.1161
0.9275,28.5192,31.5341
0.9311,28.3743,30.0083
0.9225,28.2009,30.6826
0.9337,28.3365,31.1591
0.8999,28.2350,31.6475
0.9018,28.4960,33.5562
0.9276,28.4511,30.9765
0.9275,28.7638,31.3735
0.9204,28.4998,32.8849
0.9102,28.1075,31.5288
0.9352,28.4380,31.1281
0.9286,28.4927,32.3851
0.9202,27.9390,30.9600
0.9320,28.1763,30.8909
0.9273,28.1483,32.2158
0.8997,28.1987,31.5051
0.9134,28.0724,30.0277
0.9016,28.1961,31.0224
0.9035,28.2932,29.9597
0.9183,28.4332,31.1312
0.9210,28.0005,30.5376
0.8877,28.0727,28.3866
0.9038,28.3286,30.5865
0.9248,28.3019,29.7187
0.9149,28.0334,34.1232
0.8582,27.9616,29.6493
0.9216,28.3705,29.8196
0.9212,28.0973,29.9679
0.9265,28.2658,30.5662
0.8854,28.2468,30.8152
0.9070,27.9804,33.0253
0.8879,28.0362,30.9558
0.9040,28.0452,28.9729
0.9214,28.2010,29.6615
0.9147,28.3388,30.9376
0.8950,28.2209,31.0851
0.8969,28.4200,31.4470
0.9190,28.3604,31.8954
0.9037,28.1496,28.8366
0.8927,28.2439,30.8395
0.9034,28.1243,32.2629
0.9244,28.4096,30.8399
0.9202,27.9962,30.6739
0.9186,28.2707,31.8470
0.8928,28.0983,30.8372
0.9082,28.3791,31.8657
0.8832,27.9149,28.9797
0.9069,28.1865,29.4017
0.9264,28.5585,32.4998
0.8975,28.1481,32.8589
0.9063,28.0874,28.8914
0.9201,28.0027,29.7515
0.9174,28.0733,29.8798
0.9136,27.9761,30.0981
0.9201,28.3035,29.7299
0.9275,28.2037,31.1724
0.8912,28.2762,29.6018
0.9336,28.0212,30.8396
0.9063,27.9974,26.4742
0.9185,27.9280,29.4030
0.9204,27.8442,29.8207
0.9113,28.1342,29.9733
0.9055,28.2497,31.9453
0.9226,27.8691,28.3366
0.9018,27.7846,30.8408
0.9102,27.8478,29.4628
0.9363,28.1719,30.0397
0.9111,27.8439,30.5183
0.9134,28.4120,28.0609
0.9180,28.4161,29.6215
0.9063,28.0229,28.5045
0.9304,28.3041,29.4386
0.9005,28.1560,32.1800
0.8803,28.0623,28.6158
0.9127,28.2751,28.5735
0.9075,27.7363,28.9735
0.9113,27.6813,27.7798
0.9209,27.9308,29.6209
0.9199,28.0095,28.8468
0.9167,28.1853,30.7946
0.9114,28.3908,30.0103
0.9388,27.9229,28.4219
0.9285,28.0288,28.5985
0.8962,28.4116,29.8641
0.9124,28.1503,29.0083
0.9130,28.0132,30.7049
0.9199,28.2923,31.1093
0.9440,27.8994,28.7567
0.9476,27.8337,28.8604
0.9327,28.0417,27.2015
0.9253,27.9998,27.7065
0.9517,28.0192,28.1965
0.9550,27.8879,28.5601
0.9355,28.2659,30.5576
0.9195,27.7754,27.1505
0.9399,28.1927,27.8086
0.9415,27.9348,28.9697
0.9314,27.9570,29.4612
0.9222,27.9346,27.5038
0.9222,27.9828,27.5376
0.9330,28.0171,28.3632
0.9433,27.9153,28.8289
0.9327,27.8112,29.8993
0.9213,28.2478,28.8074
0.9157,27.9706,29.1232
0.9400,28.2252,28.4602
0.9257,28.2926,30.1934
0.9184,27.6949,29.4010
0.9349,28.2140,30.1245
0.9266,27.8026,28.0835
0.9334,27.9987,28.8217
0.9370,27.8062,28.6228
0.9352,28.2982,30.3792
0.9295,27.7605,26.5266
0.9218,27.9905,29.8376
0.9252,28.2298,28.1686
0.9393,28.0798,29.0201
