client,round,loss
1,0,1.408
1,1,1.136
1,2,0.835
1,3,0.586
1,4,0.418
1,5,0.303
1,6,0.226
1,7,0.168
1,8,0.131
1,9,0.138
1,10,0.097
1,11,0.068
1,12,0.065
1,13,0.052
1,14,0.053
1,15,0.073
1,16,0.083
1,17,0.062
1,18,0.061
1,19,0.064
1,20,0.064
1,21,0.048
1,22,0.054
1,23,0.058
1,24,0.051
1,25,0.059
1,26,0.049
1,27,0.051
1,28,0.045
1,29,0.055
1,30,0.045
1,31,0.059
1,32,0.043
1,33,0.041
1,34,0.042
1,35,0.038
1,36,0.032
1,37,0.032
1,38,0.026
1,39,0.03
1,40,0.033
1,41,0.027
1,42,0.027
1,43,0.031
1,44,0.034
1,45,0.031
1,46,0.032
1,47,0.033
1,48,0.032
1,49,0.034
1,50,0.026
1,51,0.024
1,52,0.032
1,53,0.026
1,54,0.024
1,55,0.026
1,56,0.03
1,57,0.033
1,58,0.027
1,59,0.046
1,60,0.038
1,61,0.034
1,62,0.034
1,63,0.034
1,64,0.035
1,65,0.039
1,66,0.039
1,67,0.036
1,68,0.037
1,69,0.036
1,70,0.035
1,71,0.028
1,72,0.026
1,73,0.026
1,74,0.03
1,75,0.024
1,76,0.023
1,77,0.023
1,78,0.031
1,79,0.028
1,80,0.028
1,81,0.034
1,82,0.033
1,83,0.029
1,84,0.032
1,85,0.035
1,86,0.033
1,87,0.024
1,88,0.022
1,89,0.02
1,90,0.018
1,91,0.018
1,92,0.018
1,93,0.02
1,94,0.024
1,95,0.019
1,96,0.023
1,97,0.028
1,98,0.041
1,99,0.031
