cosine_sim,student_norm,teacher_norm
0.9387,29.6346,32.4229
0.9528,29.4180,30.7249
0.9484,29.5114,30.6357
0.9331,29.5264,31.2516
0.9577,29.7152,32.2892
0.9510,29.5112,29.9180
0.9485,29.4859,30.1219
0.9474,29.4025,29.4154
0.9612,29.6491,31.5738
0.9450,29.2570,31.8855
0.9450,29.5274,30.4004
0.9427,29.4680,31.8846
0.9373,29.4775,32.0772
0.9452,29.2355,30.1786
0.9409,29.5004,31.9528
0.9384,29.3046,33.0466
0.9417,29.3963,31.6231
0.9568,29.3986,30.2759
0.9487,29.5472,30.3009
0.9511,29.5381,29.8291
0.9607,29.6358,30.9148
0.9549,29.4124,31.2345
0.9593,29.3995,29.6848
0.9569,29.6119,29.9464
0.9551,29.4539,30.1673
0.9668,29.4300,30.0888
0.9501,29.3270,29.9086
0.9588,29.4865,31.3724
0.9467,29.6162,29.8934
0.9472,29.4632,31.8181
0.9545,29.5891,30.7747
0.9461,29.4416,32.5285
0.9452,29.5424,33.5578
0.9534,29.5747,32.4666
0.9390,29.3758,30.7930
0.9523,29.5979,32.3937
0.9440,29.3913,31.5919
0.9207,29.5272,32.6091
0.9437,29.7156,32.9632
0.9334,29.5729,31.9744
0.9402,29.5157,31.8152
0.9479,29.4832,31.0140
0.9450,29.4846,31.9065
0.9408,29.4874,31.1025
0.9629,29.4898,30.4515
0.9605,29.5561,31.9731
0.9397,29.3789,31.2797
0.9365,29.4451,31.6414
0.9625,29.4950,30.9059
0.9482,29.4968,31.3059
0.9540,29.3557,31.9677
0.9497,29.6045,31.7974
0.9200,29.2816,32.6576
0.9344,29.3977,33.1658
0.9303,29.6087,31.8927
0.9503,29.6163,31.4570
0.9389,29.3728,31.5987
0.9489,29.5058,30.1613
0.9282,29.3992,31.8742
0.9396,29.4517,32.5270
0.9326,29.5375,32.8711
0.9490,29.4937,32.1584
0.9565,29.5392,31.4618
0.9514,29.4042,31.5429
0.9589,29.4122,32.0240
0.9664,29.4756,31.4369
0.9614,29.4669,30.3212
0.9432,29.4461,31.6607
0.9640,29.5413,31.9893
0.9547,29.4330,31.4166
0.9447,29.5842,31.9624
0.9539,29.4341,30.4941
0.9686,29.4972,30.7478
0.9618,29.4923,30.0232
0.9617,29.4392,29.6531
0.9558,29.4811,31.1826
0.9650,29.4795,29.8375
0.9630,29.4751,31.9731
0.9634,29.6078,30.7357
0.9603,29.4326,30.1432
0.9644,29.3891,29.9559
0.9719,29.4680,29.6807
0.9649,29.3969,31.3704
0.9745,29.3070,31.2384
0.9580,29.4768,28.4762
0.9690,29.3549,30.0089
0.9732,29.4017,30.3029
0.9733,29.5396,30.1777
0.9699,29.6276,30.4347
0.9694,29.4619,29.2174
0.9694,29.4551,29.7093
0.9664,29.2990,31.2921
0.9642,29.1664,29.1469
0.9584,29.4688,29.6074
0.9685,29.5713,30.1747
0.9725,29.2993,30.8013
0.9681,29.5076,30.8015
0.9627,29.4645,30.0177
0.9592,29.4600,31.9183
0.9697,29.4697,30.3161
0.9675,29.4472,30.5038
0.9575,29.3721,30.5737
0.9611,29.2759,30.6476
0.9652,29.4689,30.3568
0.9611,29.5717,30.6477
0.9580,29.4228,30.2628
0.9685,29.1831,30.6202
0.9596,29.3810,31.2692
0.9749,29.4759,31.2032
0.9609,29.3146,29.5399
0.9720,29.3396,30.5873
0.9639,29.3719,29.9651
0.9642,29.4985,30.7853
0.9539,29.4981,30.6863
0.9646,29.3889,30.3825
0.9466,29.4408,30.5974
0.9587,29.4034,30.2814
