client,round,loss
0,0,2.741
0,1,2.01
0,2,1.576
0,3,1.29
0,4,1.014
0,5,0.907
0,6,0.729
0,7,0.611
0,8,0.516
0,9,0.415
0,10,0.329
0,11,0.285
0,12,0.251
0,13,0.224
0,14,0.166
0,15,0.161
0,16,0.149
0,17,0.132
0,18,0.124
0,19,0.105
0,20,0.114
0,21,0.085
0,22,0.092
0,23,0.077
0,24,0.076
0,25,0.079
0,26,0.079
0,27,0.063
0,28,0.067
0,29,0.059
0,30,0.065
0,31,0.057
0,32,0.059
0,33,0.059
0,34,0.063
0,35,0.056
0,36,0.058
0,37,0.051
0,38,0.048
0,39,0.052
0,40,0.047
0,41,0.05
0,42,0.052
0,43,0.053
0,44,0.055
0,45,0.048
0,46,0.051
0,47,0.05
0,48,0.05
0,49,0.051
