client,round,loss
2,0,0.769
2,1,0.208
2,2,0.107
2,3,0.072
2,4,0.05
2,5,0.038
2,6,0.035
2,7,0.022
2,8,0.018
2,9,0.018
2,10,0.017
2,11,0.019
2,12,0.016
2,13,0.014
2,14,0.013
2,15,0.011
2,16,0.011
2,17,0.011
2,18,0.013
2,19,0.007
