client,round,loss
0,0,0.698
0,1,0.68
0,2,0.673
0,3,0.664
0,4,0.651
0,5,0.633
0,6,0.635
0,7,0.618
0,8,0.604
0,9,0.592
0,10,0.596
0,11,0.577
0,12,0.566
0,13,0.559
0,14,0.545
0,15,0.544
0,16,0.541
0,17,0.513
0,18,0.513
0,19,0.503
0,20,0.502
0,21,0.495
0,22,0.5
0,23,0.468
0,24,0.432
0,25,0.455
0,26,0.441
0,27,0.451
0,28,0.454
0,29,0.42
0,30,0.415
0,31,0.412
0,32,0.39
0,33,0.414
0,34,0.418
0,35,0.379
0,36,0.364
0,37,0.383
0,38,0.375
0,39,0.372
0,40,0.335
0,41,0.36
0,42,0.363
0,43,0.332
0,44,0.319
0,45,0.338
0,46,0.337
0,47,0.321
0,48,0.327
0,49,0.285
0,50,0.326
0,51,0.289
0,52,0.279
0,53,0.291
0,54,0.301
0,55,0.263
0,56,0.276
0,57,0.253
0,58,0.298
0,59,0.241
0,60,0.261
0,61,0.274
0,62,0.274
0,63,0.253
0,64,0.263
0,65,0.279
0,66,0.253
0,67,0.238
0,68,0.237
0,69,0.235
0,70,0.223
0,71,0.228
0,72,0.252
0,73,0.215
0,74,0.229
0,75,0.224
0,76,0.239
0,77,0.229
0,78,0.2
0,79,0.224
0,80,0.205
0,81,0.2
0,82,0.187
0,83,0.21
0,84,0.204
0,85,0.207
0,86,0.199
0,87,0.181
0,88,0.207
0,89,0.179
0,90,0.203
0,91,0.162
0,92,0.175
0,93,0.18
0,94,0.171
0,95,0.204
0,96,0.159
0,97,0.148
0,98,0.154
0,99,0.151
