client,round,loss
0,0,3.22
0,1,2.989
0,2,2.752
0,3,2.509
0,4,2.277
0,5,2.306
0,6,2.127
0,7,1.94
0,8,1.813
0,9,1.677
0,10,1.537
0,11,1.435
0,12,1.309
0,13,1.239
0,14,1.142
0,15,1.075
0,16,1.004
0,17,0.961
0,18,0.875
0,19,0.845
0,20,0.783
0,21,0.719
0,22,0.706
0,23,0.645
0,24,0.561
0,25,0.555
0,26,0.538
0,27,0.497
0,28,0.481
0,29,0.447
0,30,0.44
0,31,0.416
0,32,0.386
0,33,0.396
0,34,0.366
0,35,0.387
0,36,0.375
0,37,0.365
0,38,0.364
0,39,0.382
0,40,0.329
0,41,0.327
0,42,0.27
0,43,0.273
0,44,0.265
0,45,0.265
0,46,0.24
0,47,0.231
0,48,0.235
0,49,0.235
0,50,0.254
0,51,0.269
0,52,0.256
0,53,0.225
0,54,0.218
0,55,0.19
0,56,0.199
0,57,0.194
0,58,0.215
0,59,0.223
0,60,0.22
0,61,0.214
0,62,0.177
0,63,0.178
0,64,0.177
0,65,0.169
0,66,0.177
0,67,0.192
0,68,0.183
0,69,0.17
0,70,0.17
0,71,0.169
0,72,0.175
0,73,0.17
0,74,0.182
0,75,0.187
0,76,0.188
0,77,0.193
0,78,0.21
0,79,0.235
0,80,0.208
0,81,0.205
0,82,0.191
0,83,0.172
0,84,0.173
0,85,0.175
0,86,0.161
0,87,0.152
0,88,0.163
0,89,0.147
0,90,0.156
0,91,0.171
0,92,0.186
0,93,0.175
0,94,0.173
0,95,0.162
0,96,0.148
0,97,0.133
0,98,0.133
0,99,0.148
