timestamp,dataset,rank1,mAP,loss
2025-07-27 15:54:24,0,0.4500,0.3296,0.0000
2025-07-27 15:55:57,0,0.7000,0.5516,0.0000
2025-07-27 15:57:40,0,0.8500,0.6833,0.0000
2025-07-27 15:59:05,0,0.8500,0.7304,0.0000
2025-07-27 16:00:44,0,0.9000,0.7962,0.0000
2025-07-27 16:02:56,0,0.9000,0.8017,0.0000
2025-07-27 16:04:05,0,0.9000,0.8168,0.0000
2025-07-27 16:06:02,0,0.9500,0.8298,0.0000
2025-07-27 16:07:29,0,0.9000,0.8265,0.0000
2025-07-27 16:09:41,0,0.9000,0.8346,0.0000
2025-07-27 16:11:20,0,0.9500,0.8473,0.0000
