client,round,loss
1,0,1.408
1,1,1.136
1,2,0.835
1,3,0.586
1,4,0.418
1,5,0.303
1,6,0.226
1,7,0.168
1,8,0.131
1,9,0.138
1,10,0.097
1,11,0.068
1,12,0.065
1,13,0.052
1,14,0.053
1,15,0.044
1,16,0.055
1,17,0.037
1,18,0.031
1,19,0.037
1,20,0.026
1,21,0.024
1,22,0.034
1,23,0.019
1,24,0.024
1,25,0.02
1,26,0.035
1,27,0.018
1,28,0.024
1,29,0.014
1,30,0.015
1,31,0.014
1,32,0.019
1,33,0.01
1,34,0.012
1,35,0.02
1,36,0.014
1,37,0.016
1,38,0.021
1,39,0.02
1,40,0.007
1,41,0.013
1,42,0.009
1,43,0.007
1,44,0.009
1,45,0.012
1,46,0.01
1,47,0.006
1,48,0.013
1,49,0.016
1,50,0.005
1,51,0.009
1,52,0.007
1,53,0.009
1,54,0.009
1,55,0.011
1,56,0.018
1,57,0.006
1,58,0.007
1,59,0.005
1,60,0.006
1,61,0.005
1,62,0.005
1,63,0.006
1,64,0.008
1,65,0.01
1,66,0.005
1,67,0.01
1,68,0.005
1,69,0.006
1,70,0.011
1,71,0.006
1,72,0.008
1,73,0.009
1,74,0.008
1,75,0.003
1,76,0.004
1,77,0.003
1,78,0.011
1,79,0.003
1,80,0.003
1,81,0.004
1,82,0.009
1,83,0.005
1,84,0.004
1,85,0.005
1,86,0.002
1,87,0.002
1,88,0.004
1,89,0.009
1,90,0.004
1,91,0.003
1,92,0.005
1,93,0.003
1,94,0.003
1,95,0.004
1,96,0.008
1,97,0.004
1,98,0.003
1,99,0.005
