timestamp,dataset,rank1,mAP,loss
2025-07-21 11:06:06,0,0.5000,0.3641,0.0000
2025-07-21 11:16:27,0,0.5333,0.4065,0.0000
2025-07-21 11:28:32,0,0.5667,0.4153,0.0000
2025-07-21 11:39:53,0,0.5667,0.4171,0.0000
