timestamp,dataset,rank1,mAP,loss
2025-07-30 22:04:22,3,0.6500,0.3364,0.0000
2025-07-30 22:35:47,3,0.6667,0.3860,0.0000
2025-07-30 23:12:27,3,0.6833,0.4171,0.0000
2025-07-30 23:49:11,3,0.6833,0.4354,0.0000
2025-07-31 00:22:46,3,0.7167,0.4531,0.0000
2025-07-31 01:01:38,3,0.7333,0.4692,0.0000
2025-07-31 01:38:13,3,0.7333,0.4674,0.0000
2025-07-31 02:12:45,3,0.7833,0.4680,0.0000
2025-07-31 02:52:10,3,0.7833,0.4706,0.0000
2025-07-31 03:28:29,3,0.7667,0.4692,0.0000
2025-07-31 04:05:07,3,0.7500,0.4749,0.0000
