client,round,loss
1,0,1.92
1,1,1.911
1,2,1.792
1,3,1.673
1,4,1.574
1,5,1.48
1,6,1.41
1,7,1.34
1,8,1.292
1,9,1.249
1,10,1.166
1,11,1.138
