timestamp,dataset,rank1,rank5,mAP
2025-07-11 13:42:15,client_5,0.3226,0.3860
2025-07-11 14:20:54,client_5,0.3226,0.3909
2025-07-11 15:03:58,client_5,0.3871,0.4494
