timestamp,dataset,rank1,rank5,mAP
2025-07-08 14:00:22,client_1,1.0000,1.0000,0.5982
2025-07-08 14:20:21,client_1,1.0000,1.0000,0.6625
2025-07-08 14:45:00,client_1,1.0000,1.0000,0.7083
2025-07-08 15:05:34,client_1,1.0000,1.0000,0.7917
2025-07-08 15:29:24,client_1,1.0000,1.0000,0.7917
2025-07-08 15:51:22,client_1,1.0000,1.0000,0.7917
2025-07-08 16:16:04,client_1,1.0000,1.0000,0.7083
2025-07-08 16:38:41,client_1,1.0000,1.0000,0.7917
2025-07-08 17:00:14,client_1,1.0000,1.0000,0.6625
2025-07-08 17:23:42,client_1,1.0000,1.0000,0.7917
