timestamp,dataset,rank1,mAP,loss
2025-07-21 19:40:21,1,0.7333,0.4509,0.0000
2025-07-21 19:50:29,1,0.8333,0.5634,0.0000
2025-07-21 20:00:39,1,0.8333,0.5719,0.0000
