cosine_sim,student_norm,teacher_norm
0.8546,28.5853,36.5322
0.8799,28.9156,37.0370
0.8679,28.7484,37.1035
0.8740,28.8773,34.4071
0.8832,28.9684,37.6902
0.8557,28.5078,38.4836
0.8886,28.8488,37.2427
0.8904,28.9383,36.4237
0.8542,28.2382,36.3524
0.8797,29.3911,37.6923
0.8033,28.7564,36.9984
0.8135,28.8729,41.6637
0.8168,28.7733,38.1103
0.8151,28.6368,40.6518
0.7837,28.4265,39.4359
0.8317,28.7329,39.0114
0.7841,28.6810,38.5153
0.8124,28.6993,37.2781
0.7826,28.8527,38.1948
0.7534,28.3083,38.8523
0.8185,28.8868,36.6501
0.8075,28.5946,39.1054
0.8111,28.4547,38.4141
0.6228,28.4154,40.9021
0.6985,28.3911,40.4006
0.6628,28.5397,39.1770
0.6650,28.5431,39.3987
0.6637,28.5847,43.0170
0.6958,28.5160,38.2740
0.7746,28.2548,38.5711
0.7882,28.1230,39.7649
0.7620,28.7019,37.9382
0.7833,28.6085,38.5381
0.7362,28.2474,41.3640
0.7387,27.6617,37.9826
0.7556,28.0305,38.6099
0.7870,28.3488,38.3502
0.7495,28.1157,38.1368
0.7786,28.0823,39.2378
0.8234,28.7340,40.4371
0.7969,28.1273,40.1981
0.7981,27.8872,36.9578
0.8551,28.3644,37.2694
0.8525,28.1721,36.2239
0.8144,27.7081,34.2136
0.8710,28.4338,38.1147
0.8631,28.2446,38.5691
0.8471,27.6999,35.9912
0.8847,28.2712,36.1948
0.8686,28.0237,37.7418
0.8762,28.1784,37.4294
0.8526,27.9998,36.3108
0.8780,28.3493,36.6801
0.8635,28.1912,37.8505
0.8830,28.6965,37.4664
0.9161,28.3590,34.6313
0.8960,28.0270,34.6876
0.9106,28.3280,33.9640
0.9315,28.5014,34.4817
0.9149,27.7937,33.1509
0.9179,28.1218,35.7877
0.9090,28.0546,34.9145
0.8983,28.0122,35.0652
0.8996,28.0155,36.4057
0.9378,28.6125,33.6297
0.9229,28.1691,33.4599
0.9138,28.3015,37.0940
0.9038,27.6767,31.9732
0.9288,28.0323,31.3758
0.9391,27.6281,33.1250
0.9306,28.1414,33.2394
0.9168,27.6645,31.5372
0.9353,27.8593,32.1861
0.9457,27.9667,32.3023
0.9464,27.6713,30.9580
0.9582,28.2414,31.7886
0.9406,27.7039,30.7983
0.9456,28.1408,31.0653
0.9608,28.0772,30.2083
0.9371,27.5938,31.8362
0.9087,27.6177,28.2670
0.9317,27.7813,30.3922
0.9552,28.2588,30.2415
0.9528,27.8912,30.3058
0.9513,27.5430,29.4852
0.9347,27.4986,29.6384
0.9162,27.3169,30.1788
0.9339,27.8099,31.4467
0.9283,27.5380,30.7446
0.9405,27.6992,30.1462
0.9466,27.9838,31.4338
0.9253,27.2736,27.7920
0.9483,27.8256,30.3196
0.9221,27.1178,29.9414
0.9363,27.5276,30.2366
0.9387,27.5967,29.5622
0.9326,27.5826,29.2237
0.9313,27.6293,31.5838
0.9503,27.9439,32.8823
0.9418,27.7476,30.3229
0.9148,27.4822,31.7477
0.9282,27.5478,30.0591
0.9322,27.4125,32.2633
0.9404,27.8631,31.2011
0.9241,27.0789,32.0198
0.9144,27.2536,32.2657
0.9335,27.5399,31.5012
0.9281,27.6783,31.2347
0.9386,27.8520,33.0026
0.9115,27.3315,31.8906
0.9346,27.4108,30.5850
0.9274,27.5737,32.0904
0.9025,27.2805,31.6002
0.8998,27.9313,33.1694
0.8521,26.8025,33.1441
0.9210,27.9391,34.0102
0.9108,27.5707,32.6603
0.9324,27.7958,32.7805
0.8932,27.5570,31.5728
0.9064,27.3602,31.1603
0.8968,26.9658,30.8559
0.9078,27.6501,33.3500
0.9239,27.1661,30.9658
0.9178,27.9886,32.7334
0.9035,27.6409,34.3273
0.8882,27.4428,33.4110
0.9207,27.5988,33.0354
0.9015,27.9343,33.7388
0.9170,27.4081,32.7002
0.8954,27.3522,32.2084
0.8911,27.3732,33.7788
0.9105,27.7391,33.7989
0.9243,27.7186,33.2521
0.9166,27.3566,31.1644
0.9078,27.1046,33.3407
0.9225,27.9627,33.9157
0.9158,27.5370,33.2726
0.9053,26.6697,31.5695
0.7960,27.1168,35.4527
0.8739,27.5127,36.2161
0.8185,27.5087,37.2991
0.8443,27.2724,35.1439
0.8154,26.7050,35.0184
0.8386,27.2379,33.7854
0.9224,27.2991,31.3402
0.9199,27.5358,32.6387
0.9015,26.5667,30.3598
0.9285,27.4087,30.5530
0.9224,27.2997,33.4552
0.9193,27.3081,31.0061
0.9205,27.1867,32.5954
0.9082,27.0054,32.0956
0.8941,26.9545,30.9595
0.9104,26.7939,32.1413
0.9244,27.0644,32.7389
0.9304,27.6192,32.2043
0.9332,27.5938,34.1613
0.8591,27.3732,34.7815
0.8574,27.4205,34.9009
0.8513,26.7462,34.0702
0.7930,26.1584,31.7831
0.8435,27.0454,32.4284
0.8785,27.1187,31.8557
0.8787,27.1993,34.5765
0.8582,26.8987,30.4229
0.8762,27.0391,32.7749
0.8793,26.7556,32.4500
0.8539,26.7289,33.0041
0.8677,26.9579,33.2050
0.8680,27.1347,29.1987
0.8645,26.9230,33.4443
0.8468,26.9070,33.5450
0.8735,26.4905,30.9152
0.8244,26.5710,29.1746
0.8534,26.7347,30.4876
0.8792,26.8453,32.2333
0.8784,26.7852,32.9140
0.8964,27.0872,32.1056
0.8529,26.3447,30.4918
0.8942,27.0976,31.8323
0.8322,26.6007,33.5824
0.8397,26.8783,33.3438
0.8771,26.4880,32.5039
0.8182,26.6402,35.3036
0.8351,26.5631,33.4059
0.8663,26.7944,33.4107
0.8443,26.2559,32.1547
0.8505,26.9326,32.8237
0.8348,26.8388,33.4574
0.9328,26.8763,31.8671
0.9236,26.3529,30.0522
0.9213,26.2722,31.2837
0.9190,26.4977,29.4505
0.9257,26.6535,31.5525
0.9362,26.7545,30.7926
0.9210,26.2589,29.5103
