cosine_sim,student_norm,teacher_norm
0.5979,29.5240,31.6387
0.7341,29.5714,36.4654
0.8336,29.4199,34.1356
0.8795,29.4448,33.1597
0.7111,29.4625,34.9862
0.5020,29.5793,31.3063
0.5936,29.4077,33.9836
0.7395,29.2638,35.6981
0.7786,29.4033,35.7342
0.8445,29.3702,33.0421
0.8233,29.4179,34.2914
